,y_pred_exp,y_test_exp
33269,447605.0,355000.0
33270,704434.0,739900.0
33271,1321125.0,1098000.0
33272,222885.0,276900.0
33273,136269.0,93123.0
33274,2441938.0,3598000.0
33275,418595.0,499900.0
33276,124583.0,86900.0
33277,688582.0,539000.0
33278,210993.0,229900.0
33279,337259.0,449000.0
33280,220232.0,250000.0
33281,139027.0,155000.0
33282,118235.0,75000.0
33283,1255178.0,1298000.0
33284,203398.0,143500.0
33285,265352.0,249900.0
33286,783403.0,2150000.0
33287,372443.0,606900.0
33288,577122.0,385000.0
33289,369787.0,395000.0
33290,594901.0,600000.0
33291,1785352.0,1379000.0
33292,221993.0,254900.0
33293,300667.0,179000.0
33294,333797.0,379000.0
33295,362021.0,599000.0
33296,75730.0,115800.0
33297,136763.0,225000.0
33298,246865.0,334000.0
33299,302722.0,300000.0
33300,54682.0,57750.0
33301,272936.0,264500.0
33302,513795.0,850000.0
33303,825143.0,759000.0
33304,285706.0,239000.0
33305,167196.0,184900.0
33306,412380.0,299950.0
33307,291079.0,225000.0
33308,116859.0,122000.0
33309,35776.0,44900.0
33310,322724.0,449000.0
33311,399729.0,339900.0
33312,1480994.0,1300000.0
33313,475344.0,335000.0
33314,354329.0,255000.0
33315,443200.0,267000.0
33316,186782.0,175000.0
33317,2148168.0,4595000.0
33318,412948.0,605000.0
33319,182994.0,199900.0
33320,329430.0,302000.0
33321,384768.0,280000.0
33322,156930.0,220000.0
33323,150597.0,56500.0
33324,855009.0,828415.0
33325,453037.0,649000.0
33326,41754.0,18000.0
33327,325002.0,325900.0
33328,324383.0,299900.0
33329,238569.0,186900.0
33330,870112.0,750000.0
33331,332851.0,435990.0
33332,503172.0,689000.0
33333,490195.0,409000.0
33334,86366.0,75000.0
33335,232678.0,169999.0
33336,268887.0,279900.0
33337,918237.0,446418.0
33338,268319.0,382571.0
33339,938401.0,1095000.0
33340,666443.0,839000.0
33341,523189.0,255000.0
33342,325294.0,254990.0
33343,338426.0,488264.0
33344,307458.0,249000.0
33345,78763.0,39000.0
33346,352255.0,815000.0
33347,446687.0,575000.0
33348,252508.0,250000.0
33349,170932.0,174950.0
33350,230837.0,242484.0
33351,987887.0,950000.0
33352,498883.0,427696.0
33353,373989.0,409900.0
33354,122247.0,69500.0
33355,203013.0,152000.0
33356,491262.0,575000.0
33357,339063.0,395000.0
33358,953356.0,1200000.0
33359,541597.0,599000.0
33360,150137.0,199900.0
33361,437509.0,479000.0
33362,254850.0,229000.0
33363,496070.0,599900.0
33364,484989.0,649900.0
33365,321261.0,319900.0
33366,381479.0,359950.0
33367,318478.0,334900.0
33368,1569175.0,898000.0
33369,140744.0,139900.0
33370,688379.0,618880.0
33371,579961.0,650000.0
33372,291967.0,285000.0
33373,361102.0,250000.0
33374,174147.0,199900.0
33375,25095.0,19000.0
33376,1002715.0,219900.0
33377,977500.0,924750.0
33378,319169.0,169000.0
33379,396965.0,399000.0
33380,491766.0,399900.0
33381,411249.0,459000.0
33382,309315.0,430000.0
33383,22785.0,21900.0
33384,639254.0,549000.0
33385,666125.0,795000.0
33386,150100.0,169900.0
33387,101605.0,75000.0
33388,97952.0,109000.0
33389,178441.0,2950000.0
33390,75126.0,35000.0
33391,901624.0,799000.0
33392,461537.0,360000.0
33393,108628.0,22000.0
33394,229743.0,945000.0
33395,80477.0,65000.0
33396,275179.0,274800.0
33397,167497.0,129770.0
33398,1054512.0,1999999.0
33399,369120.0,590000.0
33400,3628573.0,4500000.0
33401,786511.0,297000.0
33402,410467.0,749000.0
33403,1058265.0,1050000.0
33404,214705.0,250000.0
33405,339712.0,314900.0
33406,278901.0,360000.0
33407,419688.0,499000.0
33408,218903.0,170000.0
33409,109156.0,84900.0
33410,396442.0,624907.0
33411,380121.0,374500.0
33412,250861.0,216682.0
33413,84952.0,35000.0
33414,282719.0,520000.0
33415,153748.0,179900.0
33416,398275.0,399900.0
33417,390053.0,495000.0
33418,645441.0,745000.0
33419,311705.0,325990.0
33420,275081.0,267500.0
33421,208173.0,219900.0
33422,371579.0,315000.0
33423,305619.0,389900.0
33424,4572493.0,4500000.0
33425,102464.0,74000.0
33426,179704.0,139500.0
33427,2126823.0,1875000.0
33428,145304.0,216900.0
33429,247410.0,300000.0
33430,131235.0,140000.0
33431,109850.0,95500.0
33432,503680.0,1245000.0
33433,1057582.0,1595000.0
33434,876676.0,549000.0
33435,94962.0,124900.0
33436,19303.0,11000.0
33437,270094.0,69750.0
33438,548519.0,375000.0
33439,298498.0,258998.0
33440,2674873.0,1230460.0
33441,172154.0,183000.0
33442,338559.0,344900.0
33443,367773.0,330000.0
33444,389454.0,180000.0
33445,1077588.0,1350000.0
33446,685012.0,549000.0
33447,337467.0,327900.0
33448,163185.0,119900.0
33449,131703.0,164800.0
33450,349486.0,364000.0
33451,1313068.0,1999000.0
33452,67977.0,375000.0
33453,358320.0,619000.0
33454,1350658.0,259900.0
33455,351370.0,309742.0
33456,426931.0,369500.0
33457,268766.0,285900.0
33458,11340685.0,8500000.0
33459,645104.0,399000.0
33460,46299.0,15000.0
33461,423269.0,475000.0
33462,218775.0,187000.0
33463,416014.0,1200000.0
33464,166557.0,183500.0
33465,1231708.0,3350000.0
33466,436253.0,355000.0
33467,57519.0,78000.0
33468,214198.0,235000.0
33469,211358.0,296900.0
33470,27053.0,17900.0
33471,255757.0,225000.0
33472,255376.0,175000.0
33473,275182.0,150000.0
33474,448370.0,559000.0
33475,239330.0,299900.0
33476,533699.0,849000.0
33477,893665.0,651210.0
33478,1213373.0,999000.0
33479,42225.0,30000.0
33480,3326641.0,4500000.0
33481,997715.0,950000.0
33482,253354.0,209900.0
33483,368944.0,380225.0
33484,41135.0,15000.0
33485,637417.0,625000.0
33486,199145.0,89900.0
33487,148901.0,179900.0
33488,215644.0,265000.0
33489,550813.0,699900.0
33490,252088.0,215000.0
33491,438625.0,449900.0
33492,2751061.0,2150000.0
33493,389210.0,487500.0
33494,281761.0,449000.0
33495,1103077.0,1299729.0
33496,28759.0,24900.0
33497,246724.0,299900.0
33498,209194.0,184900.0
33499,109545.0,65000.0
33500,433271.0,434330.0
33501,219963.0,248900.0
33502,326895.0,244900.0
33503,284231.0,281000.0
33504,184498.0,590000.0
33505,124170.0,174000.0
33506,152404.0,159000.0
33507,2176229.0,4250000.0
33508,41417.0,33000.0
33509,1561597.0,2695000.0
33510,981388.0,1650000.0
33511,227399.0,235500.0
33512,413108.0,299900.0
33513,257978.0,279900.0
33514,313953.0,287990.0
33515,100981.0,171000.0
33516,293182.0,306090.0
33517,230876.0,168000.0
33518,458088.0,454990.0
33519,71319.0,32000.0
33520,411051.0,490000.0
33521,258088.0,417500.0
33522,452069.0,449000.0
33523,107406.0,59000.0
33524,2457422.0,1215000.0
33525,209452.0,175000.0
33526,388722.0,359995.0
33527,1192382.0,1495000.0
33528,639811.0,799000.0
33529,308961.0,339999.0
33530,241940.0,226000.0
33531,288647.0,295000.0
33532,626150.0,699000.0
33533,390040.0,355000.0
33534,328360.0,399000.0
33535,1785405.0,1585720.0
33536,194183.0,114000.0
33537,780048.0,995000.0
33538,432627.0,322000.0
33539,772339.0,967500.0
33540,1024293.0,900000.0
33541,150100.0,729000.0
33542,445561.0,556291.0
33543,462239.0,495000.0
33544,1009046.0,1695000.0
33545,1356.0,1000.0
33546,447086.0,384900.0
33547,576583.0,476990.0
33548,536526.0,875000.0
33549,1524696.0,1195000.0
33550,325293.0,372500.0
33551,295367.0,307990.0
33552,202592.0,295000.0
33553,906512.0,699000.0
33554,252375.0,265000.0
33555,459737.0,584821.0
33556,1287320.0,1945000.0
33557,200440.0,214000.0
33558,49557.0,6900.0
33559,141267.0,275000.0
33560,503633.0,1137116.0
33561,669990.0,755000.0
33562,244301.0,175000.0
33563,344904.0,295000.0
33564,247149.0,171501.0
33565,87459.0,34500.0
33566,224074.0,279900.0
33567,250564.0,349000.0
33568,745527.0,824500.0
33569,239966.0,231750.0
33570,298301.0,285900.0
33571,1325030.0,1199000.0
33572,280176.0,369000.0
33573,318866.0,557400.0
33574,25237.0,17900.0
33575,324416.0,304990.0
33576,335872.0,399950.0
33577,273821.0,420063.0
33578,266133.0,273900.0
33579,131615.0,110000.0
33580,158300.0,90000.0
33581,258240.0,329900.0
33582,394282.0,385495.0
33583,290756.0,581094.0
33584,761756.0,829000.0
33585,194053.0,212000.0
33586,207903.0,204000.0
33587,328641.0,365000.0
33588,174217.0,189000.0
33589,308415.0,499000.0
33590,541164.0,452000.0
33591,357174.0,329900.0
33592,246526.0,375000.0
33593,726662.0,625000.0
33594,50747.0,34000.0
33595,254190.0,234900.0
33596,630223.0,595000.0
33597,229067.0,260000.0
33598,4450773.0,6350000.0
33599,309463.0,319900.0
33600,202821.0,233990.0
33601,293930.0,575000.0
33602,176722.0,90000.0
33603,89391.0,87900.0
33604,918709.0,1386000.0
33605,2305542.0,1850000.0
33606,147523.0,199990.0
33607,108019.0,305000.0
33608,123745.0,144900.0
33609,599495.0,619900.0
33610,559591.0,675000.0
33611,371126.0,249999.0
33612,349509.0,450000.0
33613,296641.0,260000.0
33614,1242933.0,1499000.0
33615,27439.0,49000.0
33616,177653.0,196950.0
33617,357782.0,347000.0
33618,215064.0,242543.0
33619,778239.0,569000.0
33620,546378.0,733800.0
33621,32091.0,17900.0
33622,462001.0,475000.0
33623,1144544.0,2500000.0
33624,624443.0,589000.0
33625,214500.0,384000.0
33626,346574.0,270000.0
33627,356287.0,105400.0
33628,302818.0,1160000.0
33629,308940.0,320456.0
33630,202877.0,175000.0
33631,215826.0,324900.0
33632,130573.0,90000.0
33633,615622.0,850000.0
33634,291467.0,199000.0
33635,2200930.0,2795000.0
33636,302960.0,280000.0
33637,157437.0,149900.0
33638,1567894.0,1375000.0
33639,139839.0,219000.0
33640,586105.0,795000.0
33641,57114.0,139900.0
33642,337729.0,379900.0
33643,339996.0,524900.0
33644,436259.0,329000.0
33645,267606.0,259350.0
33646,179013.0,195000.0
33647,67803.0,32000.0
33648,314370.0,287990.0
33649,31536.0,22900.0
33650,648149.0,499900.0
33651,313642.0,269805.0
33652,50729.0,47500.0
33653,10794388.0,7580000.0
33654,490669.0,480000.0
33655,117230.0,70000.0
33656,147498.0,109500.0
33657,285706.0,424900.0
33658,736870.0,749999.0
33659,1088919.0,809000.0
33660,1467494.0,2250000.0
33661,1378791.0,997000.0
33662,301655.0,275000.0
33663,1717441.0,1995000.0
33664,303641.0,337900.0
33665,322629.0,380000.0
33666,351749.0,324900.0
33667,3792371.0,4495000.0
33668,469846.0,375000.0
33669,845833.0,489000.0
33670,518818.0,549000.0
33671,170132.0,127900.0
33672,363845.0,165000.0
33673,293027.0,214950.0
33674,123952.0,175869.0
33675,485488.0,722600.0
33676,138782.0,289900.0
33677,427379.0,559990.0
33678,475957.0,371000.0
33679,567275.0,429000.0
33680,80483.0,140000.0
33681,540802.0,525000.0
33682,137141.0,114900.0
33683,995478.0,999900.0
33684,2422070.0,2100000.0
33685,384923.0,423439.0
33686,266624.0,259900.0
33687,382677.0,409900.0
33688,276172.0,279500.0
33689,221268.0,159000.0
33690,122011.0,129500.0
33691,195041.0,250000.0
33692,440268.0,380000.0
33693,91233.0,35000.0
33694,866335.0,1099000.0
33695,158625.0,168800.0
33696,53466.0,42900.0
33697,3067590.0,2995000.0
33698,362457.0,257000.0
33699,333668.0,439000.0
33700,621760.0,1000000.0
33701,67443.0,139900.0
33702,111882.0,86500.0
33703,170148.0,889000.0
33704,346482.0,289900.0
33705,143179.0,30000.0
33706,674428.0,595000.0
33707,181608.0,227900.0
33708,256432.0,202900.0
33709,196275.0,269999.0
33710,343321.0,338000.0
33711,268327.0,163000.0
33712,404296.0,485000.0
33713,338806.0,308416.0
33714,266691.0,269000.0
33715,356225.0,414900.0
33716,375347.0,800000.0
33717,256777.0,280469.0
33718,148729.0,145000.0
33719,232679.0,225000.0
33720,268973.0,185777.0
33721,61103.0,20000.0
33722,511779.0,489000.0
33723,89238.0,95000.0
33724,1067847.0,1199888.0
33725,188837.0,354900.0
33726,2619014.0,2595000.0
33727,449381.0,519000.0
33728,330616.0,469900.0
33729,406089.0,269900.0
33730,10660311.0,8000000.0
33731,466451.0,534900.0
33732,376444.0,309950.0
33733,283208.0,949000.0
33734,112279.0,80000.0
33735,278116.0,249900.0
33736,1147063.0,1495000.0
33737,702343.0,819000.0
33738,270937.0,264000.0
33739,38486.0,50000.0
33740,197915.0,169900.0
33741,150477.0,160000.0
33742,188153.0,185000.0
33743,175492.0,199900.0
33744,215748.0,243950.0
33745,678842.0,828000.0
33746,355790.0,242800.0
33747,125996.0,138652.0
33748,607696.0,879000.0
33749,131975.0,395000.0
33750,183446.0,339000.0
33751,416456.0,689900.0
33752,276608.0,294999.0
33753,278267.0,273990.0
33754,228324.0,249999.0
33755,787692.0,695000.0
33756,313294.0,248246.0
33757,30815.0,40000.0
33758,80407.0,3300000.0
33759,225538.0,246204.0
33760,762135.0,640000.0
33761,285764.0,414900.0
33762,379414.0,669900.0
33763,244146.0,195765.0
33764,334057.0,439000.0
33765,106825.0,115500.0
33766,812219.0,689000.0
33767,216523.0,234000.0
33768,321897.0,204900.0
33769,410423.0,380000.0
33770,196043.0,145000.0
33771,501437.0,399999.0
33772,161977.0,161950.0
33773,177879.0,129900.0
33774,1424409.0,1650000.0
33775,184074.0,175000.0
33776,135376.0,1800000.0
33777,925720.0,155625.0
33778,167492.0,180000.0
33779,136308.0,149000.0
33780,400168.0,246990.0
33781,576380.0,575000.0
33782,600128.0,350000.0
33783,135734.0,165000.0
33784,652584.0,769000.0
33785,95598.0,49900.0
33786,1041162.0,3700000.0
33787,1427666.0,1000000.0
33788,1859226.0,2895000.0
33789,415794.0,361990.0
33790,205468.0,213499.0
33791,302126.0,319900.0
33792,576231.0,1099990.0
33793,1510112.0,1395000.0
33794,79751.0,94900.0
33795,100388.0,124900.0
33796,155973.0,123000.0
33797,168208.0,120000.0
33798,372989.0,382647.0
33799,411685.0,548679.0
33800,321616.0,331900.0
33801,18925.0,497500.0
33802,409143.0,300000.0
33803,344283.0,799900.0
33804,801148.0,938000.0
33805,466474.0,899999.0
33806,414761.0,481950.0
33807,132987.0,119900.0
33808,237251.0,195000.0
33809,252224.0,245000.0
33810,57038.0,50000.0
33811,250405.0,265000.0
33812,13491.0,96672.0
33813,642723.0,500000.0
33814,198777.0,279950.0
33815,185334.0,207900.0
33816,382833.0,325000.0
33817,2971456.0,6700000.0
33818,424086.0,435000.0
33819,734755.0,595000.0
33820,86370.0,65000.0
33821,184174.0,229000.0
33822,1554383.0,1350000.0
33823,1609422.0,1198000.0
33824,634023.0,459900.0
33825,438813.0,599000.0
33826,472418.0,524999.0
33827,434251.0,534990.0
33828,659185.0,527950.0
33829,242778.0,239900.0
33830,294824.0,234999.0
33831,273235.0,179000.0
33832,234377.0,209500.0
33833,707265.0,1280000.0
33834,171520.0,146073.0
33835,862081.0,925000.0
33836,678177.0,799000.0
33837,531447.0,600000.0
33838,1058163.0,634900.0
33839,521095.0,874900.0
33840,244723.0,259000.0
33841,348178.0,215000.0
33842,50967.0,63900.0
33843,728371.0,669000.0
33844,180402.0,221950.0
33845,167791.0,190999.0
33846,257718.0,254500.0
33847,1386.0,1000.0
33848,536186.0,648159.0
33849,212218.0,174900.0
33850,608958.0,715000.0
33851,135167.0,174900.0
33852,267739.0,229999.0
33853,305652.0,269000.0
33854,2852049.0,4695000.0
33855,20535.0,15695.0
33856,259308.0,184995.0
33857,939175.0,1500000.0
33858,323378.0,325990.0
33859,325483.0,995000.0
33860,673187.0,698888.0
33861,114198.0,400000.0
33862,265617.0,289000.0
33863,108257.0,75000.0
33864,256010.0,282336.0
33865,233816.0,244000.0
33866,198516.0,235000.0
33867,42249.0,45500.0
33868,851840.0,739000.0
33869,496868.0,1499000.0
33870,264959.0,282000.0
33871,113300.0,176355.0
33872,337910.0,335000.0
33873,377564.0,329900.0
33874,153628.0,80000.0
33875,1232702.0,949000.0
33876,452342.0,589777.0
33877,237067.0,209000.0
33878,494046.0,192500.0
33879,302077.0,414900.0
33880,333196.0,302990.0
33881,418905.0,460000.0
33882,165743.0,99900.0
33883,919386.0,1295000.0
33884,318334.0,749000.0
33885,479296.0,375000.0
33886,212056.0,350000.0
33887,1178500.0,1050000.0
33888,610771.0,992358.0
33889,212551.0,160000.0
33890,407039.0,390000.0
33891,407459.0,300000.0
33892,80631.0,21516.0
33893,2699312.0,2995000.0
33894,298413.0,375000.0
33895,199645.0,275900.0
33896,466724.0,375000.0
33897,297189.0,278990.0
33898,630328.0,418990.0
33899,1615782.0,2100000.0
33900,424162.0,750000.0
33901,324148.0,319500.0
33902,393526.0,419900.0
33903,1116151.0,1499000.0
33904,279839.0,299000.0
33905,246346.0,239990.0
33906,372946.0,450000.0
33907,194054.0,825000.0
33908,6958542.0,5499000.0
33909,439777.0,925000.0
33910,431832.0,299900.0
33911,540790.0,459000.0
33912,43233.0,40000.0
33913,774798.0,899000.0
33914,249851.0,229900.0
33915,171800.0,154700.0
33916,653897.0,574950.0
33917,123331.0,99000.0
33918,265226.0,263000.0
33919,409225.0,479900.0
33920,379825.0,374900.0
33921,403611.0,359995.0
33922,292841.0,369000.0
33923,249755.0,259990.0
33924,130044.0,285000.0
33925,749673.0,1099000.0
33926,328396.0,248990.0
33927,225391.0,269000.0
33928,637307.0,458990.0
33929,114002.0,105000.0
33930,52082.0,47000.0
33931,616246.0,668500.0
33932,185586.0,399999.0
33933,358003.0,425000.0
33934,303854.0,438000.0
33935,244913.0,270000.0
33936,347480.0,324000.0
33937,454158.0,400000.0
33938,85325.0,240000.0
33939,120883.0,129950.0
33940,765497.0,799900.0
33941,93092.0,11000.0
33942,2158515.0,2150000.0
33943,117185.0,2700.0
33944,823753.0,1249000.0
33945,217152.0,200950.0
33946,280760.0,243500.0
33947,118922.0,75000.0
33948,1599291.0,2100000.0
33949,174295.0,95000.0
33950,683869.0,380000.0
33951,629518.0,799000.0
33952,322967.0,365000.0
33953,774310.0,1090000.0
33954,317685.0,429900.0
33955,197218.0,254900.0
33956,60024.0,19900.0
33957,560737.0,659000.0
33958,309285.0,450000.0
33959,97303.0,146264.0
33960,412983.0,575500.0
33961,1122791.0,699000.0
33962,1939294.0,2300000.0
33963,72643.0,79700.0
33964,267727.0,269900.0
33965,371363.0,500000.0
33966,446501.0,399900.0
33967,221642.0,520000.0
33968,476118.0,360000.0
33969,54470.0,55000.0
33970,1417370.0,1589000.0
33971,250029.0,187990.0
33972,688544.0,699000.0
33973,419003.0,465000.0
33974,1334399.0,1221490.0
33975,249540.0,226700.0
33976,170671.0,568900.0
33977,129163.0,95000.0
33978,75736.0,69526.0
33979,138578.0,900000.0
33980,327374.0,225000.0
33981,334629.0,279900.0
33982,911425.0,799900.0
33983,66158.0,79900.0
33984,182674.0,176000.0
33985,462269.0,434000.0
33986,76404.0,59950.0
33987,273003.0,319000.0
33988,263399.0,177000.0
33989,333828.0,239900.0
33990,46776.0,45000.0
33991,184233.0,177900.0
33992,302390.0,305000.0
33993,538293.0,424900.0
33994,359261.0,404482.0
33995,505647.0,618900.0
33996,1302761.0,599000.0
33997,167345.0,185000.0
33998,189516.0,185000.0
33999,458079.0,379000.0
34000,199559.0,225900.0
34001,120926.0,134990.0
34002,232566.0,247500.0
34003,422281.0,350000.0
34004,519557.0,549000.0
34005,216503.0,170000.0
34006,248897.0,272900.0
34007,346756.0,565000.0
34008,524621.0,695000.0
34009,333474.0,235100.0
34010,327216.0,399000.0
34011,177338.0,199000.0
34012,649223.0,1100000.0
34013,94589.0,61400.0
34014,107695.0,79000.0
34015,430873.0,511609.0
34016,169974.0,164900.0
34017,273441.0,380000.0
34018,118077.0,340000.0
34019,448398.0,299000.0
34020,63267.0,65000.0
34021,741752.0,885000.0
34022,667172.0,489000.0
34023,904920.0,2995000.0
34024,133688.0,72000.0
34025,332367.0,240000.0
34026,162015.0,110000.0
34027,423554.0,575000.0
34028,96479.0,126900.0
34029,452286.0,173166.0
34030,136890.0,80000.0
34031,565265.0,480000.0
34032,453648.0,499000.0
34033,1485675.0,1495000.0
34034,217877.0,253990.0
34035,54975.0,15000.0
34036,299844.0,348000.0
34037,358578.0,384000.0
34038,168457.0,140000.0
34039,208257.0,155900.0
34040,337902.0,275000.0
34041,187417.0,151939.0
34042,288084.0,199900.0
34043,182568.0,209500.0
34044,439507.0,409000.0
34045,158131.0,138000.0
34046,697982.0,580000.0
34047,563484.0,680000.0
34048,245499.0,220000.0
34049,238852.0,159900.0
34050,348167.0,359900.0
34051,75077.0,18000.0
34052,123691.0,126000.0
34053,422994.0,369900.0
34054,429193.0,364000.0
34055,256549.0,250000.0
34056,521412.0,624990.0
34057,243180.0,165000.0
34058,107867.0,99900.0
34059,685261.0,1065000.0
34060,360956.0,259995.0
34061,253239.0,147995.0
34062,181546.0,248900.0
34063,190963.0,191500.0
34064,488588.0,290000.0
34065,1012954.0,899000.0
34066,89789.0,65000.0
34067,199241.0,98000.0
34068,991458.0,749000.0
34069,235663.0,429900.0
34070,833702.0,625000.0
34071,447779.0,539000.0
34072,479140.0,348990.0
34073,61557.0,69900.0
34074,110982.0,159900.0
34075,701316.0,685000.0
34076,63771.0,79900.0
34077,377096.0,459000.0
34078,159372.0,170000.0
34079,272829.0,215000.0
34080,90335.0,79000.0
34081,77527.0,119000.0
34082,7155.0,12000.0
34083,165719.0,187760.0
34084,835978.0,1425000.0
34085,301303.0,352870.0
34086,224396.0,80000.0
34087,189242.0,220000.0
34088,527054.0,540000.0
34089,488322.0,725000.0
34090,225882.0,310990.0
34091,1178409.0,1150000.0
34092,113346.0,134900.0
34093,106262.0,108000.0
34094,607495.0,869000.0
34095,542319.0,950000.0
34096,147140.0,135013.0
34097,98235.0,100000.0
34098,279963.0,250000.0
34099,217246.0,169900.0
34100,180246.0,319500.0
34101,2397960.0,1825000.0
34102,806449.0,439990.0
34103,359277.0,369950.0
34104,295655.0,239000.0
34105,257437.0,215000.0
34106,45649.0,119800.0
34107,454566.0,219000.0
34108,9477.0,14000.0
34109,145833.0,129990.0
34110,48371.0,34500.0
34111,2258674.0,1475000.0
34112,200305.0,137703.0
34113,1517799.0,2195000.0
34114,365052.0,384900.0
34115,262534.0,89900.0
34116,278933.0,285000.0
34117,72372.0,59900.0
34118,115863.0,119900.0
34119,886340.0,900000.0
34120,229268.0,265000.0
34121,110919.0,43000.0
34122,241518.0,298700.0
34123,404283.0,409651.0
34124,148419.0,110000.0
34125,184020.0,211400.0
34126,151750.0,120000.0
34127,557870.0,392000.0
34128,47192.0,50000.0
34129,334185.0,420000.0
34130,249108.0,1179000.0
34131,569543.0,315000.0
34132,467927.0,1150000.0
34133,49582.0,29500.0
34134,171276.0,179950.0
34135,356416.0,322000.0
34136,38513.0,25000.0
34137,457385.0,425000.0
34138,140866.0,119119.0
34139,130247.0,137500.0
34140,464224.0,429730.0
34141,89484.0,319000.0
34142,53020.0,10000.0
34143,284361.0,259900.0
34144,91701.0,134900.0
34145,196578.0,120000.0
34146,350257.0,449500.0
34147,367415.0,449000.0
34148,342493.0,250000.0
34149,439319.0,450000.0
34150,152659.0,162900.0
34151,1689550.0,1800000.0
34152,298027.0,410000.0
34153,731261.0,899000.0
34154,270466.0,350000.0
34155,439414.0,389000.0
34156,470820.0,525000.0
34157,268100.0,299000.0
34158,373325.0,375000.0
34159,61769.0,59500.0
34160,81846.0,59000.0
34161,209302.0,262900.0
34162,45819.0,52000.0
34163,223704.0,349700.0
34164,1091760.0,1550000.0
34165,360830.0,278000.0
34166,212643.0,247000.0
34167,187224.0,109900.0
34168,175831.0,120000.0
34169,297566.0,354900.0
34170,258672.0,139000.0
34171,105614.0,152500.0
34172,603810.0,479950.0
34173,284598.0,302129.0
34174,256145.0,270000.0
34175,191854.0,215000.0
34176,2574830.0,4050000.0
34177,385632.0,630000.0
34178,1158972.0,1399000.0
34179,393624.0,317900.0
34180,37465.0,31999.0
34181,426358.0,799999.0
34182,153298.0,650000.0
34183,706006.0,795000.0
34184,363198.0,394000.0
34185,374810.0,395000.0
34186,411614.0,414116.0
34187,190828.0,185000.0
34188,427158.0,419900.0
34189,433247.0,309900.0
34190,607827.0,535990.0
34191,32136.0,10000.0
34192,512326.0,550000.0
34193,197328.0,329900.0
34194,92253.0,70000.0
34195,146475.0,159500.0
34196,211186.0,200000.0
34197,437352.0,448225.0
34198,237504.0,275000.0
34199,172445.0,85000.0
34200,179338.0,138999.0
34201,200148.0,257900.0
34202,451550.0,758118.0
34203,489387.0,394999.0
34204,800229.0,7995000.0
34205,121874.0,99500.0
34206,172772.0,81999.0
34207,67240.0,12500.0
34208,536460.0,698000.0
34209,363696.0,660000.0
34210,253416.0,308000.0
34211,552585.0,600000.0
34212,263763.0,359900.0
34213,90196.0,169000.0
34214,202758.0,245000.0
34215,116521.0,175000.0
34216,287622.0,225000.0
34217,403607.0,515000.0
34218,202423.0,219000.0
34219,82055.0,45000.0
34220,93754.0,70000.0
34221,83677.0,35000.0
34222,363434.0,275000.0
34223,75018.0,104900.0
34224,1021726.0,769900.0
34225,1869901.0,2900000.0
34226,157585.0,174900.0
34227,215770.0,236800.0
34228,179670.0,244999.0
34229,325399.0,384225.0
34230,439688.0,437000.0
34231,308671.0,275000.0
34232,469608.0,509995.0
34233,221681.0,312659.0
34234,138591.0,100000.0
34235,104056.0,144000.0
34236,552634.0,525000.0
34237,252267.0,339900.0
34238,178587.0,299500.0
34239,256458.0,274990.0
34240,766067.0,429788.0
34241,76684.0,58900.0
34242,68426.0,56236.0
34243,413987.0,379900.0
34244,426082.0,352400.0
34245,242212.0,192500.0
34246,43233.0,39000.0
34247,186351.0,360000.0
34248,24539.0,37024.0
34249,275169.0,218000.0
34250,67495.0,900000.0
34251,39379.0,111697.0
34252,684161.0,743087.0
34253,295895.0,292900.0
34254,282973.0,370000.0
34255,625788.0,469900.0
34256,294103.0,277000.0
34257,232109.0,264900.0
34258,419672.0,400000.0
34259,272677.0,319000.0
34260,43272.0,45000.0
34261,133284.0,153900.0
34262,607032.0,725000.0
34263,530849.0,294999.0
34264,212939.0,209900.0
34265,288985.0,244900.0
34266,439833.0,490000.0
34267,253561.0,228000.0
34268,329780.0,339000.0
34269,155928.0,230000.0
34270,303911.0,339000.0
34271,380872.0,295000.0
34272,235012.0,167000.0
34273,25429.0,54900.0
34274,1259170.0,1325000.0
34275,75196.0,67000.0
34276,196251.0,220000.0
34277,165754.0,69000.0
34278,452138.0,569000.0
34279,450414.0,410000.0
34280,729277.0,1058000.0
34281,61579.0,97900.0
34282,148090.0,168900.0
34283,303380.0,240000.0
34284,1124158.0,1495000.0
34285,450663.0,545500.0
34286,19925952.0,13995000.0
34287,72363.0,77000.0
34288,359784.0,320000.0
34289,383173.0,389500.0
34290,99376.0,115000.0
34291,547941.0,425000.0
34292,350577.0,315000.0
34293,697837.0,669500.0
34294,540959.0,6250000.0
34295,195533.0,155000.0
34296,386023.0,429900.0
34297,204339.0,170000.0
34298,323760.0,345000.0
34299,2059350.0,1775000.0
34300,241311.0,142000.0
34301,579982.0,809000.0
34302,304660.0,271900.0
34303,356192.0,369000.0
34304,161337.0,194900.0
34305,231888.0,300000.0
34306,299394.0,345000.0
34307,515180.0,499000.0
34308,336067.0,349900.0
34309,372960.0,384000.0
34310,324741.0,383900.0
34311,238112.0,299900.0
34312,88343.0,74900.0
34313,415797.0,495000.0
34314,390034.0,729000.0
34315,321398.0,379000.0
34316,14778788.0,8250000.0
34317,276264.0,210000.0
34318,942011.0,750000.0
34319,691189.0,555000.0
34320,657198.0,595000.0
34321,314203.0,293500.0
34322,179123.0,165000.0
34323,502876.0,425000.0
34324,29873.0,6500.0
34325,514890.0,375000.0
34326,3258369.0,2850000.0
34327,1118935.0,2400000.0
